absent,id,name,size,letter_1,letter_2,letter_3,letter_4,letter_5,letter_6,letter_7,letter_8,letter_9,letter_10,letter_11,letter_12,letter_13,letter_14,letter_15,letter_16,letter_17,letter_18,letter_19,letter_20,letter_21,rotation_1,rotation_2,rotation_3,rotation_4,rotation_5,rotation_6,rotation_7,rotation_8,rotation_9,rotation_10,rotation_11,rotation_12,rotation_13,rotation_14,rotation_15,rotation_16,rotation_17,rotation_18,rotation_19,rotation_20,rotation_21,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21
true,29,21_absent_29.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,270,180,270,90,,180,180,180,270,180,90,180,270,270,90,270,,,,,1871.936849550983,1433.3289841008548,966.0463555600119,505.79367294018283,835.0112717446696,1931.648656923488,722.5798787619618,251.78495301100395,420.97546885348527,559.6842605209151,823.6627245727224,1586.3024072982842,2117.45399430983,1044.1511186117668,1937.6780559482818,1023.6592752021603,779.4421363551779,1802.520638516304,657.8401916517605,1835.424730998291,1510.0865970679934,856.4129682030344,1159.8983232683474,876.5621636386401,911.9789421558436,1014.61968789155,1098.150232251128,1201.5200606988333,513.8726426613516,1203.0579714488276,607.6649697568604,572.2521242683467,439.7198394034293,830.3310301336359,1033.7888381801624,300.83002471322675,630.8208716068023,227.38731507171482,391.517634416976,451.0560670745914,1218.631997861297,682.7361092250675
false,30,21_present_30.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,180,,270,270,90,,,270,270,180,180,270,90,,90,90,180,,90,362.86870723529853,882.6450912478361,954.1510590645587,99.81454651860999,1256.4919615647948,1116.073588137814,1529.4168090421506,1196.8763819956046,1582.6348009701037,1270.737124168091,1567.083999475623,2127.2370468445797,768.8841705978085,1641.165337872607,77.46855034991107,677.9456346249927,1620.077598766729,53.36374026893181,212.0032016057037,1179.4810804112208,1715.8194631086317,887.4221967838052,260.56311190055663,915.0094633986522,1012.3286108926758,1212.288641960551,756.2757683715712,1016.7945271823276,232.53745019195387,339.27516524712905,894.8405401836193,665.6098005623501,1108.4844096472798,741.7786631368436,59.91071475618587,93.82661565116301,42.65922122150045,1152.1289771449888,847.8822200350417,642.3210845273708,44.957425392531945,494.4327656028458
true,30,21_absent_30.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,270,,270,180,,90,270,180,,270,270,,,90,270,180,90,90,270,1073.1071458875413,1376.6801200262205,2074.119789584898,1444.0773861930898,1191.8378405055255,1911.3192743344398,129.12640660058136,1180.1060184285184,1635.321929549893,1849.111609201007,67.35365904136934,2161.939548376416,796.4800848074567,1585.5355582819486,2089.796879616094,644.8045092721113,1658.1333021534397,1358.664407667609,448.42303469835974,578.7676844166559,674.5341975501677,1116.5845318448542,504.8757500682363,750.3225763272836,747.5951857564162,431.90267198607216,939.1247945325601,195.50213438973924,662.2879425676092,529.1276595194441,303.1855963920182,726.3611384515398,1192.123031315527,1020.0652953821996,987.3683600197455,485.5316415795674,1149.1993608339048,267.72954619139006,85.82569018431796,1205.6568818159926,488.56184753786226,340.6301844045284
false,31,21_present_31.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,180,180,,270,,,,90,270,180,,180,90,180,90,270,180,270,90,180,1973.819619538347,1046.6199971955243,1159.620072876214,578.0677702856162,611.5193368298877,1877.4198762725894,223.82371669060285,869.3191273959485,1116.1334174927772,1601.880423091972,2014.699102702814,1081.6430698794688,1705.2562371217628,1372.9451242443865,961.8385735985141,1588.8333972759087,464.2642101144636,648.2540041685003,1964.9571484324404,396.2649715473431,1350.2345127871877,479.63623248339803,919.635149483995,388.0011283728807,53.75667602578987,1130.4798122603238,779.3467728518499,648.6600435688425,539.0745522494598,737.8885516125547,488.2298125228071,901.3999492750261,1168.960742908158,1014.438734300987,1215.316648283859,735.9043630242634,1133.3782946597244,179.64501276516194,841.1188451117122,179.1172151406037,1056.413089381982,1063.0756771481565
true,31,21_absent_31.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,270,270,90,180,270,,180,180,180,,,90,270,90,,180,270,,90,1809.437487459894,992.3305819718014,512.3996380107718,2049.425125615779,1511.3576089274045,156.51892370088737,1712.0600480428864,750.6835622849621,305.6620601706359,1325.643219374575,527.5293200193883,635.3975365043352,58.4601954240576,2129.1653887168122,223.85535400121665,170.85159066271197,186.87227942355565,663.9627880298707,856.5427136035081,2024.3677906963158,1984.3608507250144,470.97742669702905,961.3626790849058,314.19130646618333,470.80879386041966,558.000670959774,366.2061697479982,729.9689854557828,920.6554060881991,323.3756792660025,837.223159147577,975.2433536789326,1150.4715972974666,175.1792759444293,1083.4360069780912,501.0601118679581,1022.7924651637379,1192.6484919285988,331.901083305475,723.5964111469679,966.3563865365646,269.5005859116556
false,32,21_present_32.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,270,180,,270,270,90,270,90,90,90,90,,180,,270,,270,90,180,270,1948.978877376303,443.5319469191358,1948.7899570913903,43.644841683160294,1771.005192959916,296.4921687925933,1429.4434462600561,136.8660422372687,1120.835740279619,749.2098674495126,1511.6662966607678,2027.3654129485622,582.7927298216532,1947.3353158899927,545.0017298583305,303.5292040814616,1592.7599067772537,1816.5712204271836,1913.888517454249,1766.516596007131,1524.395265310925,1219.233463896224,232.75766242066675,373.250443216285,1167.2325920410476,597.4293738595337,335.83142395064937,1188.5426527095015,915.4283997117984,1073.6646692257395,952.6365173911245,218.08892124565105,1005.0853064778023,849.8079606583425,620.960305420411,1122.5855426201929,36.60903771136426,350.09608615680116,1087.574094053076,85.1135233680464,918.6681910089151,550.4005379046756
true,32,21_absent_32.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,270,180,,90,90,,270,270,270,,,180,90,180,,90,270,180,90,,410.76140549590707,1296.6166470899939,2019.5699220929773,555.9716348571767,1790.7253499407934,1549.1559824304904,1897.4643824656566,1582.6685151650186,308.31735669916145,383.5349462736752,1024.8584428260494,499.31010825447567,945.5522045726423,229.8797881444373,1483.131302987578,1522.723978638337,1155.451822186186,1211.505805632195,1338.660871217421,1951.8626861521798,727.8062254211355,316.0176493711625,355.47255884269657,99.6802981997516,652.56749062404,505.2144311434878,349.0338808083832,892.7443503306662,1101.0189494890249,1210.8220376877568,776.8835581010155,223.2238404847617,879.5355049287521,1154.0445166810953,987.2067449795055,99.8258292208365,590.974142333732,1010.7587707918922,831.1974163685499,1171.5756882960502,1214.911277778393,178.41638349776701
false,33,21_present_33.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,90,,180,270,90,270,90,,,270,,270,270,180,270,180,180,180,,270,2059.135442449743,962.1770426859566,1305.382846895035,1489.8794443806175,59.444403616358656,928.5469625156722,349.3524050827708,299.338433047945,359.5238232201981,378.5650187340513,1768.4348298518628,450.2817207353123,1460.262390211637,733.7127966021449,1926.862161203389,1131.6417434353584,1170.8756930234408,1829.209326700779,175.78088143532005,659.0180369384707,1166.729689332959,460.7427986761892,524.1899153315846,193.26848307604254,568.7390167914936,377.04170374206006,756.5255684535272,337.4824127904874,173.28067610056314,1133.214200069747,767.434946162479,1132.1404699609395,500.0800400815555,237.60596002446675,952.0611900005047,1102.460212902952,199.44530342498186,693.2331454772245,695.6073266716622,946.8496475915636,251.88101086101284,1004.0554008886596
true,33,21_absent_33.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,,180,,270,90,270,270,90,90,180,180,180,180,270,180,270,,270,90,180,1336.6540169579398,1995.5371466511017,538.4841429175714,1186.3921287103467,1005.291731679334,228.73483569087892,291.1533850725704,1436.604507799921,57.131503069932066,437.44616609927806,1193.8076543342997,2100.506076408866,41.29343408615567,1867.446046207737,2091.0546605315008,1366.4338145318634,966.0650651637313,1530.5922478237437,1898.145083094576,769.703511356255,1657.8032410065075,1003.0653516089294,676.7080924866145,898.9556845244076,507.7281436435221,140.1164359459206,923.3071487554859,257.8105610774756,598.5232356649723,717.6073322804841,190.2654004290208,51.44935168680753,867.2535359430816,1000.022664074276,384.44717057434656,429.1278305009541,461.9385418148561,410.79455143679223,1080.776821579413,223.385715106047,956.2782415932919,784.992316756182
false,34,21_present_34.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,270,270,,180,90,,180,,,,180,180,180,,90,,180,,,270,832.1629652677905,1932.9899339303056,281.9531879158076,1305.7228283841878,2115.560874550483,1576.3049114866012,977.1892733426297,435.88312947829013,2074.4563599724784,447.38275857304075,824.2297919256138,227.90148716828122,142.60471171538134,1453.1783005110115,500.86473435503717,1768.9623348720436,822.7814517497003,584.293062459086,37.78537834771009,917.6249500243387,1306.1685563056974,752.4276265705623,609.0355309641316,636.9829883205364,914.37456635066,536.7349973322816,372.00855074210085,556.5706625855399,1204.158421320012,195.59837554603055,404.91527831940823,284.6867365527375,313.1461024941612,72.54642999909383,725.5306459604968,850.4014037736226,484.7762095992117,941.4128002797978,52.53975769548253,250.65437761716382,1153.665274836716,1084.8480871120116
true,34,21_absent_34.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,270,180,,90,270,,180,270,180,,,270,90,,180,270,180,180,180,90,1357.214595744923,1822.7004805144975,466.20251371341425,1353.2362350086878,1383.2370933107586,691.9515852712962,124.92480718389638,1719.2899539871225,589.0338322382715,2000.5115337619957,165.4827836820438,477.0802945713837,844.873313197,1108.8538919026948,2103.2648676489994,1057.7301081080666,105.09326592058552,1243.8093130998302,2135.429504759297,1466.967123741659,371.3057424283355,68.08554073910538,312.32099830541813,857.9953672901692,303.3198782616206,952.7421571155076,388.63918140917275,151.98080730690899,1100.812292974514,1064.1311274675222,984.3170367853418,957.8656364589439,356.4806892604938,899.6970874186708,41.6639987176512,1098.736896601988,712.4946728803556,466.1468881112818,176.26770612621578,728.5994254415651,552.995287009915,719.3327404863531
false,35,21_present_35.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,90,90,,180,270,,270,270,180,180,270,,270,180,,90,,270,180,787.73976527715,1783.3230379465895,1266.231538552808,861.6447436676181,1372.2631163681096,283.5535484508525,1525.1888481997753,1979.1323902833801,713.1165797203743,1990.5266945852907,450.2537091405356,1100.9545023914513,2091.7693264839495,1751.9117206754586,1611.1659938108808,910.68235807989,1730.840595889883,1235.0288571375906,1727.0242485681317,467.0399704071511,186.40378667817689,486.9202373154813,328.73319146565353,646.4153069543005,736.8200417512563,930.0283203856643,837.9978896070917,103.57548975926612,618.6789901483622,791.9358835164827,1059.1639558294883,283.1214518955941,397.8180175175902,942.1674335760549,559.6256911554109,709.8643720108582,159.98739522774085,847.1086538696995,270.2591275241137,52.26306647636236,697.1589658914651,608.1860843844097
true,35,21_absent_35.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,,90,,270,90,90,90,,,270,90,270,90,270,90,270,180,180,180,270,572.1816205347936,1282.597872180182,1630.8468173854612,1809.8598843095558,2024.2342396524966,1963.515228284791,715.1918810924457,2034.6437903540104,1630.649270987714,292.3121360217416,427.87364369332744,2052.473907077396,1643.0636672031203,1842.0299750651343,106.5377901023794,421.7666774226552,501.57480664172647,2087.0677140956395,1735.9522622514478,70.76194649251879,1415.049992102537,415.39604780388953,319.5985113576813,1018.5574424242858,462.48150980666367,886.2023704829261,39.611166561328574,648.3689206663009,379.3772884106431,170.19584249890084,1091.493778806158,762.0599132356162,636.2037112528049,1214.8402801729396,1117.7813068384692,506.5671715584005,471.6760931692612,613.5988668609973,1107.7447031592649,883.1115260149646,744.7226036144627,428.62956076477695
false,36,21_present_36.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,270,180,270,270,,180,270,270,90,90,90,180,270,270,180,90,270,270,90,90,138.43459611127517,641.9011419683337,569.9110541078777,2093.67106768196,1055.408630293085,112.68337040861071,1665.4357144554538,1413.7037533719226,1606.8430516319659,1809.2365200302174,1313.6858003023426,49.99823805535919,321.71548229137125,177.0628781786871,1840.858559425713,1641.2049763221357,2151.936038058934,961.5874992647771,367.36596706114426,768.2449866808538,1052.904563369781,714.0793440236334,1050.6169721379902,73.22554280001864,391.0799662486766,986.7601725016431,930.7611625515281,923.3809151699246,493.459900287409,1110.4937092919074,494.09435734821983,346.96126004472,284.6798252635424,948.1824502023605,90.11562316612847,1039.6336530898438,666.8241080726598,679.6789097037159,768.0740532623271,475.80816772187563,1133.9699476550852,130.5229576386638
true,36,21_absent_36.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,,,270,270,,,,90,270,90,180,90,180,90,90,90,180,180,180,996.9946220130316,1855.6219646793797,660.9188907104138,641.068519139821,2135.393362109005,1808.989252277198,2073.036835017741,1085.0108020976515,239.51469034802057,956.2852514712029,900.3607213798962,823.7759082546711,1482.7821503625876,2011.5318595681392,1029.977823985009,1651.0203139993623,1222.2305216829038,1184.5782056750518,1622.4674007980768,2144.6362042393066,90.38856442411469,1208.7029147009962,181.72809748822323,492.3408314602218,333.7934619015828,847.3363975391399,1119.8551673662519,594.8626211086682,526.8721564480453,316.4387177312819,936.3688313976687,146.27711284754514,710.7052235242936,300.8946488324107,250.41479924493987,678.311964466114,631.4876429158489,963.6532991391583,1182.711961435276,1109.6677231278736,1187.6526673403482,529.5535983872707
